40.55292759575597,141.5032400583816
40.55559174599944,141.5070427630355
40.55246794342069,141.5262099472411
40.5564975296034,141.5308465765306
40.56579995756962,141.5318872560606
41.44174514986103,141.5521370525892
41.63605896332731,140.9253843698486
41.36260457089995,140.2880658081561
40.71338385533237,139.540065445989
33.04318806491813,128.2369281785406
24.40004749152817,122.6020408321457
21.85588004775827,121.6583559543378
2.617802331781148,104.9471793142767
1.44675280668715,104.5678710491604
1.267019661433893,104.3323279389967
1.271744813296491,104.1010581045311
1.257359850039965,103.9698924536706
1.133717702610507,103.7227719850335
1.181764740989545,103.6532844133676
1.194110210845039,103.542330407451
1.235251125692634,103.3950942342401
1.81131114751798,102.6299524171477
2.051891400294534,102.115326389075
2.781183244695839,101.1392733330466
3.437343500571896,100.3770247338217
5.365089778751545,98.36975703290911
6.315332295680097,94.97702635095341
5.577709838778959,80.68893432928706
7.737676729812768,72.80420078545563
13.23270848577305,53.84456694189993
12.29038051111541,43.93175251244649
12.5222367517763,43.64456190260821
12.58510810065513,43.43523368268205
12.58578383275337,43.42853607469613
12.63090301476552,43.32891674624833
13.3950781380249,42.88131347059073
13.43832726997313,42.69856273802542
15.20313692645663,41.55389530343695
15.62722614090004,41.37117368795716
27.53440881412363,34.35163908512444
27.57779200408033,34.07153302989105
27.86921616469656,33.72412918754635
28.58984540515096,33.06215818412915
29.43475704869351,32.64398008639436
29.89145237823346,32.54954553842872
